,ID,handle_state,refname,MISSING,Q0,Qx,Qy,Qz,Tx,Ty,Tz,calc_Err,port_state,frame_id,R_ID
523,0D,003,Brustbein,False,0.021059950813651085,-0.857028603553772,-0.5146758556365967,-0.012941181659698486,153.05917358398438,39.43332290649414,-221.9887237548828,0.0609898567199707,b'9\x00\x02\x00',C8120A00,R-130
524,0A,00D,Ultraschallkopf,False,0.09320497512817383,0.740254282951355,0.06225010007619858,-0.6629186272621155,8.511249542236328,-45.21420669555664,-251.2381591796875,0.13030283153057098,b'=\x00\x02\x00',58630A00,R-131
525,0B,001,Rechter Hüftknochen,False,0.40020230412483215,-0.11281879246234894,-0.7073501944541931,-0.5716346502304077,-99.1707763671875,-217.38600158691406,-216.6348114013672,0.026428747922182083,b'?\x00\x02\x00',58630A00,R-131
526,0C,001,Linker Hüftknochen,False,0.30438369512557983,-0.5167326331138611,0.48539337515830994,-0.6361846923828125,-142.72193908691406,93.33193969726562,-217.91917419433594,0.1124195009469986,b'?\x00\x02\x00',58630A00,R-131
527,0D,003,Brustbein,False,0.017746513709425926,-0.903892993927002,-0.4270455241203308,-0.017187124118208885,151.3153076171875,-21.998781204223633,-220.92332458496094,0.056712549179792404,b'9\x00\x02\x00',58630A00,R-131
528,0A,00D,Ultraschallkopf,False,0.010983569547533989,0.7272529006004333,-0.025308365002274513,-0.6858149170875549,1.4392061233520508,57.50095748901367,-252.3859405517578,0.06244521960616112,b'=\x00\x02\x00',88970A00,R-132
529,0B,001,Rechter Hüftknochen,False,0.3112439811229706,-0.21934771537780762,-0.6832074522972107,-0.6230902671813965,-150.06460571289062,-75.9030990600586,-217.0196533203125,0.00994386151432991,b'?\x00\x02\x00',88970A00,R-132
530,0C,001,Linker Hüftknochen,False,0.2085915058851242,-0.43172919750213623,0.5605497360229492,-0.6751915216445923,-98.99862670898438,234.28321838378906,-219.05398559570312,0.1267675906419754,b'?\x00\x02\x00',88970A00,R-132
531,0D,003,Brustbein,False,0.012856810353696346,-0.9574911594390869,-0.2875581681728363,-0.018894558772444725,146.50791931152344,36.59049606323242,-221.54173278808594,0.04694930464029312,b'9\x00\x02\x00',88970A00,R-132
532,0A,00D,Ultraschallkopf,False,0.05748743563890457,0.7353275418281555,0.01494685560464859,-0.6751039624214172,49.73313903808594,-63.469139099121094,-251.66905212402344,0.07887213677167892,b'=\x00\x02\x00',28F00A00,R-133
533,0B,001,Rechter Hüftknochen,False,0.38505858182907104,-0.152410626411438,-0.6997730135917664,-0.5820813179016113,-71.04234313964844,-225.67266845703125,-216.52703857421875,0.032250870019197464,b'?\x00\x02\x00',28F00A00,R-133
534,0C,001,Linker Hüftknochen,False,0.2876262664794922,-0.4892994463443756,0.5126009583473206,-0.644280731678009,-88.13372802734375,87.65029907226562,-217.40806579589844,0.08870956301689148,b'?\x00\x02\x00',28F00A00,R-133
535,0D,003,Brustbein,False,0.017121076583862305,-0.920453667640686,-0.3899953067302704,-0.019378723576664925,194.98345947265625,-51.53094482421875,-221.0813446044922,0.08677724003791809,b'9\x00\x02\x00',28F00A00,R-133
536,0A,00D,Ultraschallkopf,False,0.48971793055534363,0.5393370389938354,0.4925876259803772,-0.476076602935791,31.450031280517578,65.4735107421875,-252.34384155273438,0.04092388227581978,b'=\x00\x02\x00',18250B00,R-134
537,0B,001,Rechter Hüftknochen,False,0.6830956339836121,0.35276922583580017,-0.6169520020484924,-0.16824008524417877,182.9338836669922,-68.53821563720703,-219.0592803955078,0.048724520951509476,b'?\x00\x02\x00',18250B00,R-134
538,0C,001,Linker Hüftknochen,False,0.6453152298927307,-0.710819661617279,0.053177207708358765,-0.2747274935245514,-130.5088348388672,-57.142269134521484,-215.76171875,0.0766419991850853,b'?\x00\x02\x00',18250B00,R-134
539,0D,003,Brustbein,False,0.026176124811172485,-0.4185883402824402,-0.90779048204422,0.003946126904338598,34.69892501831055,211.40243530273438,-222.9137725830078,0.03546556457877159,b'9\x00\x02\x00',18250B00,R-134
540,0A,00D,Ultraschallkopf,False,0.6720103621482849,0.2644224166870117,0.6560840010643005,-0.21917355060577393,-8.696577072143555,-65.77961730957031,-249.70643615722656,0.16683228313922882,b'=\x00\x02\x00',E8720B00,R-135
541,0B,001,Rechter Hüftknochen,False,0.6899634599685669,0.5694577097892761,-0.42635300755500793,0.13375982642173767,188.19427490234375,-41.002925872802734,-219.19781494140625,0.018567467108368874,b'?\x00\x02\x00',E8720B00,R-135
542,0C,001,Linker Hüftknochen,False,0.7019359469413757,-0.6703683733940125,-0.23992502689361572,0.01811457797884941,-29.38947868347168,-268.02264404296875,-215.1641387939453,0.10355277359485626,b'?\x00\x02\x00',E8720B00,R-135
543,0D,003,Brustbein,False,0.022770507261157036,-0.00970691442489624,-0.9996028542518616,0.013450868427753448,-120.39096069335938,33.9417839050293,-220.64205932617188,0.022035637870430946,b'9\x00\x02\x00',E8720B00,R-135
544,0A,00D,Ultraschallkopf,False,0.6565616726875305,0.2699248790740967,0.671734631061554,-0.21175460517406464,-11.727076530456543,-64.8429183959961,-250.1108856201172,0.17175032198429108,b'=\x00\x00\x00',28920B00,R-136
545,0B,001,Rechter Hüftknochen,False,0.6898365020751953,0.5685499310493469,-0.42734700441360474,0.13509736955165863,188.15121459960938,-41.03382873535156,-219.1780548095703,0.0193202905356884,b'?\x00\x02\x00',28920B00,R-136
546,0C,001,Linker Hüftknochen,False,0.701695442199707,-0.6707816123962402,-0.2393847107887268,0.01924455352127552,-29.400291442871094,-268.08941650390625,-215.0929718017578,0.10006721317768097,b'?\x00\x02\x00',28920B00,R-136
547,0D,003,Brustbein,False,0.022959060966968536,-0.009551096707582474,-0.999599277973175,0.013541623950004578,-120.46240997314453,33.91773223876953,-220.70126342773438,0.01941935531795025,b'9\x00\x02\x00',28920B00,R-136
548,0A,00D,Ultraschallkopf,False,0.690095841884613,-0.004981327801942825,0.722294807434082,0.04509437829256058,16.88199234008789,4.787734031677246,-250.9638671875,0.06744369864463806,b'=\x00\x02\x00',50120C00,R-137
549,0B,001,Rechter Hüftknochen,False,0.5560613870620728,0.6717967987060547,-0.22861352562904358,0.4326905906200409,139.54283142089844,164.5110626220703,-220.80332946777344,0.02562699280679226,b'?\x00\x02\x00',50120C00,R-137
550,0C,001,Linker Hüftknochen,False,0.6577994227409363,-0.5099775195121765,-0.4931413531303406,0.25305110216140747,148.5259552001953,-148.75738525390625,-215.64193725585938,0.09440221637487411,b'?\x00\x02\x00',50120C00,R-137
551,0D,003,Brustbein,False,0.02130095660686493,0.3729253113269806,-0.9272962212562561,0.024391669780015945,-130.7088623046875,-2.1086843013763428,-220.4655303955078,0.046635761857032776,b'9\x00\x02\x00',50120C00,R-137
552,0A,00D,Ultraschallkopf,False,0.6781522631645203,0.024356495589017868,0.7341867685317993,0.02204916626214981,15.97720718383789,5.489413261413574,-251.2392120361328,0.07391563802957535,b'=\x00\x02\x00',30520C00,R-138
553,0B,001,Rechter Hüftknochen,False,0.5525744557380676,0.6700056195259094,-0.23355460166931152,0.43727245926856995,139.62228393554688,164.55235290527344,-220.86119079589844,0.03327895700931549,b'?\x00\x02\x00',30520C00,R-138
554,0C,001,Linker Hüftknochen,False,0.6599494814872742,-0.5075149536132812,-0.49560311436653137,0.2475343942642212,148.48495483398438,-148.7222137451172,-215.6190643310547,0.09508530795574188,b'?\x00\x02\x00',30520C00,R-138
555,0D,003,Brustbein,False,0.021195188164711,0.37266409397125244,-0.9274035692214966,0.024400386959314346,-130.6605682373047,-2.0840139389038086,-220.4286346435547,0.05004271864891052,b'9\x00\x02\x00',30520C00,R-138
556,0A,00D,Ultraschallkopf,False,0.6304303407669067,-0.03259393945336342,0.7729746103286743,0.06329353898763657,7.762219429016113,62.1711540222168,-253.70347595214844,0.04750823974609375,b'=\x00\x02\x00',00A20C00,R-139
557,0B,001,Rechter Hüftknochen,False,0.5308291912078857,0.671062707901001,-0.22922085225582123,0.46406176686286926,128.9918212890625,228.28692626953125,-221.73284912109375,0.027753004804253578,b'?\x00\x02\x00',00A20C00,R-139
558,0C,001,Linker Hüftknochen,False,0.6567637324333191,-0.4885871708393097,-0.5131226778030396,0.2581653594970703,155.33908081054688,-84.14368438720703,-216.37672424316406,0.08466276526451111,b'?\x00\x02\x00',00A20C00,R-139
559,0D,003,Brustbein,False,0.02113371714949608,0.39909398555755615,-0.9163455963134766,0.024257592856884003,-131.52462768554688,46.4775390625,-220.83953857421875,0.013789156451821327,b'9\x00\x02\x00',00A20C00,R-139
560,0A,00D,Ultraschallkopf,False,0.6764054298400879,-0.006624922156333923,0.7345755696296692,0.05321475863456726,-37.82139587402344,-13.842973709106445,-251.14013671875,0.1062440499663353,b'=\x00\x02\x00',10E00C00,R-140
561,0B,001,Rechter Hüftknochen,False,0.5288779139518738,0.6710756421089172,-0.22991503775119781,0.4659242630004883,76.84111022949219,151.82693481445312,-220.1721649169922,0.02072959393262863,b'?\x00\x02\x00',10E00C00,R-140
562,0C,001,Linker Hüftknochen,False,0.6553792953491211,-0.4889479875564575,-0.5141251683235168,0.2590051293373108,103.87598419189453,-160.37020874023438,-215.05615234375,0.08140811324119568,b'?\x00\x02\x00',10E00C00,R-140
563,0D,003,Brustbein,False,0.018979474902153015,0.3998216390609741,-0.915999710559845,0.026960738003253937,-183.10272216796875,-30.56805992126465,-220.2495880126953,0.04228825867176056,b'9\x00\x02\x00',10E00C00,R-140
564,0A,00D,Ultraschallkopf,False,0.6708282828330994,-0.04474934563040733,0.7354080080986023,0.0846298411488533,-38.7490348815918,80.85186004638672,-252.2437286376953,0.07156628370285034,b'=\x00\x02\x00',B0260D00,R-141
565,0B,001,Rechter Hüftknochen,False,0.52561354637146,0.6664799451828003,-0.23921668529510498,0.4714987576007843,77.43083190917969,245.00254821777344,-221.713623046875,0.01926574297249317,b'?\x00\x02\x00',B0260D00,R-141
566,0C,001,Linker Hüftknochen,False,0.6557244062423706,-0.49093419313430786,-0.5126076936721802,0.25737613439559937,102.83965301513672,-67.35514068603516,-215.7745361328125,0.09252424538135529,b'?\x00\x02\x00',B0260D00,R-141
567,0D,003,Brustbein,False,0.019262900575995445,0.39788931608200073,-0.9168805480003357,0.025356898084282875,-183.56173706054688,64.21429443359375,-220.98716735839844,0.011444744653999805,b'9\x00\x02\x00',B0260D00,R-141
568,0A,00D,Ultraschallkopf,False,0.674256443977356,0.028805652633309364,0.7377050518989563,0.018433760851621628,23.84406089782715,-12.521374702453613,-251.35289001464844,0.06405176967382431,b'=\x00\x02\x00',30600D00,R-142
569,0B,001,Rechter Hüftknochen,False,0.5752621293067932,0.6356248259544373,-0.315578818321228,0.4067738652229309,176.03414916992188,121.25202941894531,-220.78359985351562,0.014767499640583992,b'?\x00\x02\x00',30600D00,R-142
570,0C,001,Linker Hüftknochen,False,0.6799135208129883,-0.5471808314323425,-0.4537758231163025,0.17999503016471863,128.9005889892578,-189.0576171875,-215.385498046875,0.08898857980966568,b'?\x00\x02\x00',30600D00,R-142
571,0D,003,Brustbein,False,0.022901294752955437,0.28876352310180664,-0.9568784236907959,0.021794863045215607,-120.04691314697266,4.71622371673584,-220.47467041015625,0.044689811766147614,b'9\x00\x02\x00',30600D00,R-142
572,0A,00D,Ultraschallkopf,False,0.6879271864891052,-0.03270525112748146,0.7216801047325134,0.06975103914737701,-33.7947883605957,92.40190124511719,-252.13946533203125,0.06804066896438599,b'=\x00\x02\x00',009D0D00,R-143
573,0B,001,Rechter Hüftknochen,False,0.5264411568641663,0.6617425680160522,-0.251858115196228,0.47066429257392883,83.77289581298828,255.12225341796875,-222.01467895507812,0.01940683275461197,b'?\x00\x02\x00',009D0D00,R-143
574,0C,001,Linker Hüftknochen,False,0.6584922671318054,-0.4960843026638031,-0.5080239772796631,0.2493993490934372,102.59431457519531,-57.849571228027344,-215.91143798828125,0.0932592824101448,b'?\x00\x02\x00',009D0D00,R-143
575,0D,003,Brustbein,False,0.01979919895529747,0.3883031904697418,-0.9209953546524048,0.024416450411081314,-181.10940551757812,79.82638549804688,-221.19590759277344,0.009157519787549973,b'9\x00\x02\x00',009D0D00,R-143
576,0A,00D,Ultraschallkopf,False,0.6509544849395752,-0.1258232444524765,0.7304736375808716,0.16381612420082092,-25.72831153869629,-48.878379821777344,-250.5076141357422,0.1551344245672226,b'=\x00\x02\x00',48000E00,R-144
577,0B,001,Rechter Hüftknochen,False,0.44317835569381714,0.6961448788642883,-0.1405683159828186,0.5470065474510193,36.18708419799805,142.95188903808594,-219.97100830078125,0.015670431777834892,b'?\x00\x02\x00',48000E00,R-144
578,0C,001,Linker Hüftknochen,False,0.6183111667633057,-0.3984864354133606,-0.5848159790039062,0.3418923318386078,153.50811767578125,-147.48068237304688,-215.46749877929688,0.08260871469974518,b'?\x00\x02\x00',48000E00,R-144
579,0D,003,Brustbein,False,0.01615968532860279,0.5315386056900024,-0.8463583588600159,0.029721969738602638,-158.76025390625,-107.84668731689453,-219.61207580566406,0.05609425529837608,b'9\x00\x02\x00',48000E00,R-144
580,0A,00D,Ultraschallkopf,False,0.6496671438217163,-0.13425429165363312,0.7299833297729492,0.1644158661365509,1.0560933351516724,66.94813537597656,-252.27381896972656,0.04495951533317566,b'=\x00\x02\x00',88260E00,R-145
581,0B,001,Rechter Hüftknochen,False,0.46419596672058105,0.6883442401885986,-0.17115291953086853,0.5304819941520691,79.79808807373047,253.42214965820312,-222.02407836914062,0.016158144921064377,b'?\x00\x02\x00',88260E00,R-145
582,0C,001,Linker Hüftknochen,False,0.6332563161849976,-0.42057207226753235,-0.5686524510383606,0.3142293691635132,172.7474365234375,-45.67714309692383,-216.69285583496094,0.0822916105389595,b'?\x00\x02\x00',88260E00,R-145
583,0D,003,Brustbein,False,0.018348997458815575,0.49523064494132996,-0.868146538734436,0.02704439125955105,-135.03915405273438,20.080720901489258,-220.5750274658203,0.03774263337254524,b'9\x00\x02\x00',88260E00,R-145
